"DateTime","depth","oxy","OXY_mmol","DateTime_H"
"2018-08-20 15:22:31",1,8.3088,259.65,2018-08-20 15:00:00
"2018-08-20 15:22:31",2,5.7589,179.965625,2018-08-20 15:00:00
"2018-08-20 15:22:31",3,0.3135,9.796875,2018-08-20 15:00:00
"2018-08-20 15:22:31",4,0.2161,6.753125,2018-08-20 15:00:00
"2018-08-20 15:22:31",5,0.1551,4.846875,2018-08-20 15:00:00
"2018-08-20 15:22:31",6,0.0231,0.721875,2018-08-20 15:00:00
"2018-08-20 15:22:31",7,0.1042,3.25625,2018-08-20 15:00:00
"2018-08-20 15:22:31",8,0.089,2.78125,2018-08-20 15:00:00
"2018-08-20 15:22:31",9,0.0821,2.565625,2018-08-20 15:00:00
"2018-08-20 15:22:31",9.2,0.0838,2.61875,2018-08-20 15:00:00
"2018-08-24 20:27:13",0.1,9.0847,283.896875,2018-08-24 20:00:00
"2018-08-24 20:27:13",1,8.5279,266.496875,2018-08-24 20:00:00
"2018-08-24 20:27:13",2,8.0788,252.4625,2018-08-24 20:00:00
"2018-08-24 20:27:13",4,0.1778,5.55625,2018-08-24 20:00:00
"2018-08-24 20:27:13",5,0.179,5.59375,2018-08-24 20:00:00
"2018-08-24 20:27:13",6,0.0933,2.915625,2018-08-24 20:00:00
"2018-08-24 20:27:13",7,0.0777,2.428125,2018-08-24 20:00:00
"2018-08-24 20:27:13",8,0.0713,2.228125,2018-08-24 20:00:00
"2018-08-24 20:27:13",9,0.0719,2.246875,2018-08-24 20:00:00
"2018-08-24 20:27:13",9.2,0.0721,2.253125,2018-08-24 20:00:00
"2018-08-27 15:43:24",0.1,8.8992,278.1,2018-08-27 15:00:00
"2018-08-27 15:43:24",1,8.7779,274.309375,2018-08-27 15:00:00
"2018-08-27 15:43:24",2,7.803,243.84375,2018-08-27 15:00:00
"2018-08-27 15:43:24",3,0.3434,10.73125,2018-08-27 15:00:00
"2018-08-27 15:43:24",4,0.1019,3.184375,2018-08-27 15:00:00
"2018-08-27 15:43:24",5,0.0763,2.384375,2018-08-27 15:00:00
"2018-08-27 15:43:24",6,0.0717,2.240625,2018-08-27 15:00:00
"2018-08-27 15:43:24",7,0.0663,2.071875,2018-08-27 15:00:00
"2018-08-27 15:43:24",8,0.0559,1.746875,2018-08-27 15:00:00
"2018-08-27 15:43:24",9,0.0582,1.81875,2018-08-27 15:00:00
"2018-08-27 15:43:24",9.2,0.0576,1.8,2018-08-27 15:00:00
"2018-09-03 13:41:19",0.1,6.1622,192.56875,2018-09-03 13:00:00
"2018-09-03 13:41:19",1,8.0539,251.684375,2018-09-03 13:00:00
"2018-09-03 13:41:19",2,9.1886,287.14375,2018-09-03 13:00:00
"2018-09-03 13:41:19",3,0.377,11.78125,2018-09-03 13:00:00
"2018-09-03 13:41:19",4,0.1167,3.646875,2018-09-03 13:00:00
"2018-09-03 13:41:19",5,0.1025,3.203125,2018-09-03 13:00:00
"2018-09-03 13:41:19",6,0.0844,2.6375,2018-09-03 13:00:00
"2018-09-03 13:41:19",7,0.0779,2.434375,2018-09-03 13:00:00
"2018-09-03 13:41:19",8,0.073,2.28125,2018-09-03 13:00:00
"2018-09-03 13:41:19",9,0.075,2.34375,2018-09-03 13:00:00
"2018-09-03 13:41:19",9.2,0.0684,2.1375,2018-09-03 13:00:00
"2018-09-03 17:21:31",0.1,8.6582,270.56875,2018-09-03 17:00:00
"2018-09-03 17:21:31",1,8.5235,266.359375,2018-09-03 17:00:00
"2018-09-03 17:21:31",2,9.6501,301.565625,2018-09-03 17:00:00
"2018-09-03 17:21:31",4,0.1562,4.88125,2018-09-03 17:00:00
"2018-09-03 17:21:31",5,0.1057,3.303125,2018-09-03 17:00:00
"2018-09-03 17:21:31",6,0.086,2.6875,2018-09-03 17:00:00
"2018-09-03 17:21:31",7,0.0799,2.496875,2018-09-03 17:00:00
"2018-09-03 17:21:31",8,0.0739,2.309375,2018-09-03 17:00:00
"2018-09-03 17:21:31",9,0.0716,2.2375,2018-09-03 17:00:00
"2018-09-03 17:21:31",9.2,0.0737,2.303125,2018-09-03 17:00:00
"2018-09-07 19:22:22",0.1,5.9974,187.41875,2018-09-07 19:00:00
"2018-09-07 19:22:22",1,9.0079,281.496875,2018-09-07 19:00:00
"2018-09-07 19:22:22",2,10.022,313.1875,2018-09-07 19:00:00
"2018-09-07 19:22:22",4,0.1394,4.35625,2018-09-07 19:00:00
"2018-09-07 19:22:22",5,0.0902,2.81875,2018-09-07 19:00:00
"2018-09-07 19:22:22",6,0.083,2.59375,2018-09-07 19:00:00
"2018-09-07 19:22:22",7,0.083,2.59375,2018-09-07 19:00:00
"2018-09-07 19:22:22",8,0.083,2.59375,2018-09-07 19:00:00
"2018-09-07 19:22:22",9,0.083,2.59375,2018-09-07 19:00:00
"2018-09-07 19:22:22",9.2,0.083,2.59375,2018-09-07 19:00:00
"2018-09-10 12:30:00",0.1,9.07,283.4375,2018-09-10 12:00:00
"2018-09-10 12:30:00",1,8.93,279.0625,2018-09-10 12:00:00
"2018-09-10 12:30:00",2,8.91,278.4375,2018-09-10 12:00:00
"2018-09-10 12:30:00",3,2.64,82.5,2018-09-10 12:00:00
"2018-09-10 12:30:00",4,0.79,24.6875,2018-09-10 12:00:00
"2018-09-10 12:30:00",5,0.53,16.5625,2018-09-10 12:00:00
"2018-09-10 12:30:00",6,0.5,15.625,2018-09-10 12:00:00
"2018-09-10 12:30:00",8,0.48,15,2018-09-10 12:00:00
"2018-09-10 12:30:00",9,0.46,14.375,2018-09-10 12:00:00
"2018-09-10 12:30:00",9.2,0.46,14.375,2018-09-10 12:00:00
"2018-09-10 17:24:46",0.1,8.0615,251.921875,2018-09-10 17:00:00
"2018-09-10 17:24:46",1,7.8534,245.41875,2018-09-10 17:00:00
"2018-09-10 17:24:46",4,0.115,3.59375,2018-09-10 17:00:00
"2018-09-10 17:24:46",5,0.0875,2.734375,2018-09-10 17:00:00
"2018-09-10 17:24:46",6,0.0753,2.353125,2018-09-10 17:00:00
"2018-09-10 17:24:46",7,0.0731,2.284375,2018-09-10 17:00:00
"2018-09-10 17:24:46",8,0.0706,2.20625,2018-09-10 17:00:00
"2018-09-10 17:24:46",9,0.0683,2.134375,2018-09-10 17:00:00
"2018-09-10 17:24:46",9.2,0.0642,2.00625,2018-09-10 17:00:00
"2018-09-12 20:26:48",0.1,8.2141,256.690625,2018-09-12 20:00:00
"2018-09-12 20:26:48",1,8.7441,273.253125,2018-09-12 20:00:00
"2018-09-12 20:26:48",4,0.0921,2.878125,2018-09-12 20:00:00
"2018-09-12 20:26:48",5,0.076,2.375,2018-09-12 20:00:00
"2018-09-12 20:26:48",6,0.0713,2.228125,2018-09-12 20:00:00
"2018-09-12 20:26:48",7,0.0638,1.99375,2018-09-12 20:00:00
"2018-09-12 20:26:48",8,0.0617,1.928125,2018-09-12 20:00:00
"2018-09-12 20:26:48",9,0.0634,1.98125,2018-09-12 20:00:00
"2018-09-12 20:26:48",9.2,0.0592,1.85,2018-09-12 20:00:00
"2018-09-17 12:55:00",0.1,7.86,245.625,2018-09-17 12:00:00
"2018-09-17 12:55:00",1,7.43,232.1875,2018-09-17 12:00:00
"2018-09-17 12:55:00",2,6.94,216.875,2018-09-17 12:00:00
"2018-09-17 12:55:00",3,5.88,183.75,2018-09-17 12:00:00
"2018-09-17 12:55:00",4,4.79,149.6875,2018-09-17 12:00:00
"2018-09-17 12:55:00",5,6.6,206.25,2018-09-17 12:00:00
"2018-09-17 12:55:00",6,5.7,178.125,2018-09-17 12:00:00
"2018-09-17 12:55:00",8,4.8,150,2018-09-17 12:00:00
"2018-09-17 12:55:00",9,4.6,143.75,2018-09-17 12:00:00
"2018-09-17 12:55:00",9.2,4.6,143.75,2018-09-17 12:00:00
"2018-09-17 17:52:17",0.1,6.0098,187.80625,2018-09-17 17:00:00
"2018-09-17 17:52:17",1,6.7238,210.11875,2018-09-17 17:00:00
"2018-09-17 17:52:17",2,5.5927,174.771875,2018-09-17 17:00:00
"2018-09-17 17:52:17",3,4.0801,127.503125,2018-09-17 17:00:00
"2018-09-17 17:52:17",4,1.3555,42.359375,2018-09-17 17:00:00
"2018-09-17 17:52:17",5,0.1086,3.39375,2018-09-17 17:00:00
"2018-09-17 17:52:17",6,0.0862,2.69375,2018-09-17 17:00:00
"2018-09-17 17:52:17",7,0.0771,2.409375,2018-09-17 17:00:00
"2018-09-17 17:52:17",8,0.0705,2.203125,2018-09-17 17:00:00
"2018-09-17 17:52:17",9,0.0699,2.184375,2018-09-17 17:00:00
"2018-09-17 17:52:17",9.2,0.0679,2.121875,2018-09-17 17:00:00
"2018-09-21 20:01:59",0.1,8.5969,268.653125,2018-09-21 20:00:00
"2018-09-21 20:01:59",1,8.8006,275.01875,2018-09-21 20:00:00
"2018-09-21 20:01:59",2,8.4107,262.834375,2018-09-21 20:00:00
"2018-09-21 20:01:59",3,2.5883,80.884375,2018-09-21 20:00:00
"2018-09-21 20:01:59",4,0.1306,4.08125,2018-09-21 20:00:00
"2018-09-21 20:01:59",5,0.086,2.6875,2018-09-21 20:00:00
"2018-09-21 20:01:59",6,0.0961,3.003125,2018-09-21 20:00:00
"2018-09-21 20:01:59",7,0.0815,2.546875,2018-09-21 20:00:00
"2018-09-21 20:01:59",8,0.0793,2.478125,2018-09-21 20:00:00
"2018-09-21 20:01:59",9,0.0741,2.315625,2018-09-21 20:00:00
"2018-09-21 20:01:59",9.2,0.0777,2.428125,2018-09-21 20:00:00
"2018-09-24 11:37:00",0.1,7.46,233.125,2018-09-24 11:00:00
"2018-09-24 11:37:00",1,7.49,234.0625,2018-09-24 11:00:00
"2018-09-24 11:37:00",2,7.96,248.75,2018-09-24 11:00:00
"2018-09-24 11:37:00",3,2.4,75,2018-09-24 11:00:00
"2018-09-24 11:37:00",4,5.51,172.1875,2018-09-24 11:00:00
"2018-09-24 11:37:00",5,0.61,19.0625,2018-09-24 11:00:00
"2018-09-24 11:37:00",6,0.41,12.8125,2018-09-24 11:00:00
"2018-09-24 11:37:00",8,0.39,12.1875,2018-09-24 11:00:00
"2018-09-24 11:37:00",9,0.4,12.5,2018-09-24 11:00:00
"2018-09-24 11:37:00",9.2,0.4,12.5,2018-09-24 11:00:00
"2018-09-24 17:47:13",0.1,5.1092,159.6625,2018-09-24 17:00:00
"2018-09-24 17:47:13",1,7.0081,219.003125,2018-09-24 17:00:00
"2018-09-24 17:47:13",2,6.9084,215.8875,2018-09-24 17:00:00
"2018-09-24 17:47:13",3,4.4308,138.4625,2018-09-24 17:00:00
"2018-09-24 17:47:13",4,0.0284,0.8875,2018-09-24 17:00:00
"2018-09-24 17:47:13",5,0.1163,3.634375,2018-09-24 17:00:00
"2018-09-24 17:47:13",6,0.1141,3.565625,2018-09-24 17:00:00
"2018-09-24 17:47:13",7,0.1013,3.165625,2018-09-24 17:00:00
"2018-09-24 17:47:13",8,0.0925,2.890625,2018-09-24 17:00:00
"2018-09-24 17:47:13",9,0.0947,2.959375,2018-09-24 17:00:00
"2018-09-24 17:47:13",9.2,0.0897,2.803125,2018-09-24 17:00:00
"2018-10-01 16:48:50",0.1,6.9743,217.946875,2018-10-01 16:00:00
"2018-10-01 16:48:50",1,7.0505,220.328125,2018-10-01 16:00:00
"2018-10-01 16:48:50",2,3.387,105.84375,2018-10-01 16:00:00
"2018-10-01 16:48:50",3,1.8652,58.2875,2018-10-01 16:00:00
"2018-10-01 16:48:50",4,0.979,30.59375,2018-10-01 16:00:00
"2018-10-01 16:48:50",5,0.1364,4.2625,2018-10-01 16:00:00
"2018-10-01 16:48:50",6,0.1552,4.85,2018-10-01 16:00:00
"2018-10-01 16:48:50",7,0.1097,3.428125,2018-10-01 16:00:00
"2018-10-01 16:48:50",8,0.0963,3.009375,2018-10-01 16:00:00
"2018-10-01 16:48:50",9,0.1029,3.215625,2018-10-01 16:00:00
"2018-10-01 16:48:50",9.2,0.0896,2.8,2018-10-01 16:00:00
"2018-10-05 19:39:48",0.1,7.1888,224.65,2018-10-05 19:00:00
"2018-10-05 19:39:48",1,8.5106,265.95625,2018-10-05 19:00:00
"2018-10-05 19:39:48",4,0.1395,4.359375,2018-10-05 19:00:00
"2018-10-05 19:39:48",5,0.1542,4.81875,2018-10-05 19:00:00
"2018-10-05 19:39:48",6,0.1403,4.384375,2018-10-05 19:00:00
"2018-10-05 19:39:48",7,0.1197,3.740625,2018-10-05 19:00:00
"2018-10-05 19:39:48",8,0.0913,2.853125,2018-10-05 19:00:00
"2018-10-05 19:39:48",9,0.0987,3.084375,2018-10-05 19:00:00
"2018-10-05 19:39:48",9.2,0.1033,3.228125,2018-10-05 19:00:00
"2018-10-08 16:19:43",0.1,8.3354,260.48125,2018-10-08 16:00:00
"2018-10-08 16:19:43",1,7.1864,224.575,2018-10-08 16:00:00
"2018-10-08 16:19:43",2,7.2922,227.88125,2018-10-08 16:00:00
"2018-10-08 16:19:43",4,0.2211,6.909375,2018-10-08 16:00:00
"2018-10-08 16:19:43",5,0.1483,4.634375,2018-10-08 16:00:00
"2018-10-08 16:19:43",6,0.1484,4.6375,2018-10-08 16:00:00
"2018-10-08 16:19:43",7,0.1264,3.95,2018-10-08 16:00:00
"2018-10-08 16:19:43",8,0.1172,3.6625,2018-10-08 16:00:00
"2018-10-08 16:19:43",9,0.1056,3.3,2018-10-08 16:00:00
"2018-10-08 16:19:43",9.2,0.1015,3.171875,2018-10-08 16:00:00
"2018-10-15 12:14:00",0.1,8.065,252.03125,2018-10-15 12:00:00
"2018-10-15 12:14:00",1,5.89,184.0625,2018-10-15 12:00:00
"2018-10-15 12:14:00",2,5.82,181.875,2018-10-15 12:00:00
"2018-10-15 12:14:00",3,5.74,179.375,2018-10-15 12:00:00
"2018-10-15 12:14:00",4,4.91,153.4375,2018-10-15 12:00:00
"2018-10-15 12:14:00",5,4.82,150.625,2018-10-15 12:00:00
"2018-10-15 12:14:00",6,2.49,77.8125,2018-10-15 12:00:00
"2018-10-15 12:14:00",8,0.57,17.8125,2018-10-15 12:00:00
"2018-10-15 12:14:00",9,0.49,15.3125,2018-10-15 12:00:00
"2018-10-15 12:14:00",9.2,0.49,15.3125,2018-10-15 12:00:00
"2018-10-15 17:33:24",3,4.2167,131.771875,2018-10-15 17:00:00
"2018-10-15 17:33:24",4,3.7013,115.665625,2018-10-15 17:00:00
"2018-10-15 17:33:24",5,2.9067,90.834375,2018-10-15 17:00:00
"2018-10-15 17:33:24",6,0.0667,2.084375,2018-10-15 17:00:00
"2018-10-15 17:33:24",7,0.1205,3.765625,2018-10-15 17:00:00
"2018-10-15 17:33:24",8,0.11,3.4375,2018-10-15 17:00:00
"2018-10-15 17:33:24",9,0.1035,3.234375,2018-10-15 17:00:00
"2018-10-15 17:33:24",9.2,0.091,2.84375,2018-10-15 17:00:00
"2018-10-19 19:18:46",0.1,6.0554,189.23125,2018-10-19 19:00:00
"2018-10-19 19:18:46",1,5.889,184.03125,2018-10-19 19:00:00
"2018-10-19 19:18:46",2,5.6721,177.253125,2018-10-19 19:00:00
"2018-10-19 19:18:46",3,5.8008,181.275,2018-10-19 19:00:00
"2018-10-19 19:18:46",4,6.2515,195.359375,2018-10-19 19:00:00
"2018-10-19 19:18:46",5,6.2576,195.55,2018-10-19 19:00:00
"2018-10-19 19:18:46",6,6.4718,202.24375,2018-10-19 19:00:00
"2018-10-19 19:18:46",7,6.0324,188.5125,2018-10-19 19:00:00
"2018-10-19 19:18:46",8,0.195,6.09375,2018-10-19 19:00:00
"2018-10-19 19:18:46",9,0.1361,4.253125,2018-10-19 19:00:00
"2018-10-19 19:18:46",9.2,0.1294,4.04375,2018-10-19 19:00:00
"2018-10-21 14:10:00",0.1,6.92,216.25,2018-10-21 14:00:00
"2018-10-21 14:10:00",1,6.93,216.5625,2018-10-21 14:00:00
"2018-10-21 14:10:00",2,6.93,216.5625,2018-10-21 14:00:00
"2018-10-21 14:10:00",3,6.9,215.625,2018-10-21 14:00:00
"2018-10-21 14:10:00",4,6.49,202.8125,2018-10-21 14:00:00
"2018-10-21 14:10:00",5,6.5,203.125,2018-10-21 14:00:00
"2018-10-21 14:10:00",6,6.49,202.8125,2018-10-21 14:00:00
"2018-10-21 14:10:00",7,5.81,181.5625,2018-10-21 14:00:00
"2018-10-21 14:10:00",8,5.09,159.0625,2018-10-21 14:00:00
"2018-10-21 14:10:00",9,0.57,17.8125,2018-10-21 14:00:00
"2018-10-21 14:10:00",9.2,0.57,17.8125,2018-10-21 14:00:00
"2018-10-22 15:47:38",0.1,6.4183,200.571875,2018-10-22 15:00:00
"2018-10-22 15:47:38",1,6.2718,195.99375,2018-10-22 15:00:00
"2018-10-22 15:47:38",2,6.3213,197.540625,2018-10-22 15:00:00
"2018-10-22 15:47:38",3,6.2861,196.440625,2018-10-22 15:00:00
"2018-10-22 15:47:38",4,6.1227,191.334375,2018-10-22 15:00:00
"2018-10-22 15:47:38",5,5.876,183.625,2018-10-22 15:00:00
"2018-10-22 15:47:38",6,5.8727,183.521875,2018-10-22 15:00:00
"2018-10-22 15:47:38",7,6.5154,203.60625,2018-10-22 15:00:00
"2018-10-22 15:47:38",8,0.0487,1.521875,2018-10-22 15:00:00
"2018-10-22 15:47:38",9,0.1895,5.921875,2018-10-22 15:00:00
"2018-10-22 15:47:38",9.2,0.1844,5.7625,2018-10-22 15:00:00
"2018-10-29 15:36:16",0.1,7.4821,233.815625,2018-10-29 15:00:00
"2018-10-29 15:36:16",1,7.4658,233.30625,2018-10-29 15:00:00
"2018-10-29 15:36:16",2,7.3478,229.61875,2018-10-29 15:00:00
"2018-10-29 15:36:16",3,7.3903,230.946875,2018-10-29 15:00:00
"2018-10-29 15:36:16",4,7.3919,230.996875,2018-10-29 15:00:00
"2018-10-29 15:36:16",5,7.3869,230.840625,2018-10-29 15:00:00
"2018-10-29 15:36:16",6,7.3975,231.171875,2018-10-29 15:00:00
"2018-10-29 15:36:16",7,7.3758,230.49375,2018-10-29 15:00:00
"2018-10-29 15:36:16",8,7.3734,230.41875,2018-10-29 15:00:00
"2018-10-29 15:36:16",9,7.3503,229.696875,2018-10-29 15:00:00
"2018-10-29 15:36:16",9.2,7.3176,228.675,2018-10-29 15:00:00
"2018-11-02 19:27:53",0.1,7.0027,218.834375,2018-11-02 19:00:00
"2018-11-02 19:27:53",1,7.0332,219.7875,2018-11-02 19:00:00
"2018-11-02 19:27:53",2,7.0195,219.359375,2018-11-02 19:00:00
"2018-11-02 19:27:53",3,7.4541,232.940625,2018-11-02 19:00:00
"2018-11-02 19:27:53",4,7.4595,233.109375,2018-11-02 19:00:00
"2018-11-02 19:27:53",5,7.4345,232.328125,2018-11-02 19:00:00
"2018-11-02 19:27:53",6,7.3245,228.890625,2018-11-02 19:00:00
"2018-11-02 19:27:53",7,7.197,224.90625,2018-11-02 19:00:00
"2018-11-02 19:27:53",8,7.0878,221.49375,2018-11-02 19:00:00
"2018-11-02 19:27:53",9,6.8174,213.04375,2018-11-02 19:00:00
"2018-11-02 19:27:53",9.2,6.7068,209.5875,2018-11-02 19:00:00
"2018-11-07 20:59:59",0.1,8.5001,265.628125,2018-11-07 20:00:00
"2018-11-07 20:59:59",1,8.2691,258.409375,2018-11-07 20:00:00
"2018-11-07 20:59:59",2,8.3914,262.23125,2018-11-07 20:00:00
"2018-11-07 20:59:59",3,8.372,261.625,2018-11-07 20:00:00
"2018-11-07 20:59:59",4,8.2657,258.303125,2018-11-07 20:00:00
"2018-11-07 20:59:59",5,8.0156,250.4875,2018-11-07 20:00:00
"2018-11-07 20:59:59",6,6.8962,215.50625,2018-11-07 20:00:00
"2018-11-07 20:59:59",7,6.2083,194.009375,2018-11-07 20:00:00
"2018-11-07 20:59:59",8,5.5537,173.553125,2018-11-07 20:00:00
"2018-11-07 20:59:59",9,5.3678,167.74375,2018-11-07 20:00:00
"2018-11-07 20:59:59",9.2,5.3564,167.3875,2018-11-07 20:00:00
"2018-11-13 20:24:08",0.1,7.5429,235.715625,2018-11-13 20:00:00
"2018-11-13 20:24:08",1,6.8756,214.8625,2018-11-13 20:00:00
"2018-11-13 20:24:08",2,8.3185,259.953125,2018-11-13 20:00:00
"2018-11-13 20:24:08",3,8.3552,261.1,2018-11-13 20:00:00
"2018-11-13 20:24:08",4,8.3062,259.56875,2018-11-13 20:00:00
"2018-11-13 20:24:08",5,8.3063,259.571875,2018-11-13 20:00:00
"2018-11-13 20:24:08",6,8.3586,261.20625,2018-11-13 20:00:00
"2018-11-13 20:24:08",7,8.3395,260.609375,2018-11-13 20:00:00
"2018-11-13 20:24:08",8,8.3811,261.909375,2018-11-13 20:00:00
"2018-11-13 20:24:08",9,8.3346,260.45625,2018-11-13 20:00:00
"2018-11-13 20:24:08",9.2,8.3559,261.121875,2018-11-13 20:00:00
"2018-11-19 10:45:00",0.1,10.4,325,2018-11-19 10:00:00
"2018-11-19 10:45:00",1,10.36,323.75,2018-11-19 10:00:00
"2018-11-19 10:45:00",2,10.34,323.125,2018-11-19 10:00:00
"2018-11-19 10:45:00",3,10.26,320.625,2018-11-19 10:00:00
"2018-11-19 10:45:00",4,10.24,320,2018-11-19 10:00:00
"2018-11-19 10:45:00",5,10.2,318.75,2018-11-19 10:00:00
"2018-11-19 10:45:00",6,10.17,317.8125,2018-11-19 10:00:00
"2018-11-19 10:45:00",8,10.08,315,2018-11-19 10:00:00
"2018-11-19 10:45:00",9,10.07,314.6875,2018-11-19 10:00:00
"2018-11-19 10:45:00",9.2,10.07,314.6875,2018-11-19 10:00:00
"2018-11-19 16:47:25",0.1,7.9582,248.69375,2018-11-19 16:00:00
"2018-11-19 16:47:25",1,9.8488,307.775,2018-11-19 16:00:00
"2018-11-19 16:47:25",2,9.5465,298.328125,2018-11-19 16:00:00
"2018-11-19 16:47:25",3,9.5566,298.64375,2018-11-19 16:00:00
"2018-11-19 16:47:25",4,9.5349,297.965625,2018-11-19 16:00:00
"2018-11-19 16:47:25",5,9.5142,297.31875,2018-11-19 16:00:00
"2018-11-19 16:47:25",6,9.5122,297.25625,2018-11-19 16:00:00
"2018-11-19 16:47:25",7,9.4951,296.721875,2018-11-19 16:00:00
"2018-11-19 16:47:25",8,9.4476,295.2375,2018-11-19 16:00:00
"2018-11-19 16:47:25",9,9.445,295.15625,2018-11-19 16:00:00
"2018-11-19 16:47:25",9.2,9.379,293.09375,2018-11-19 16:00:00
"2018-12-06 16:38:22",0.1,9.1333,285.415625,2018-12-06 16:00:00
"2018-12-06 16:38:22",1,9.4139,294.184375,2018-12-06 16:00:00
"2018-12-06 16:38:22",2,11.0569,345.528125,2018-12-06 16:00:00
"2018-12-06 16:38:22",3,11.0592,345.6,2018-12-06 16:00:00
"2018-12-06 16:38:22",4,11.0781,346.190625,2018-12-06 16:00:00
"2018-12-06 16:38:22",5,11.0435,345.109375,2018-12-06 16:00:00
"2018-12-06 16:38:22",6,11.0362,344.88125,2018-12-06 16:00:00
"2018-12-06 16:38:22",7,11.0771,346.159375,2018-12-06 16:00:00
"2018-12-06 16:38:22",8,11.025,344.53125,2018-12-06 16:00:00
"2018-12-06 16:38:22",9,11.002,343.8125,2018-12-06 16:00:00
"2018-12-06 16:38:22",9.2,10.9878,343.36875,2018-12-06 16:00:00
"2018-12-17 11:15:00",0.1,11.53,360.3125,2018-12-17 11:00:00
"2018-12-17 11:15:00",1,11.53,360.3125,2018-12-17 11:00:00
"2018-12-17 11:15:00",2,11.44,357.5,2018-12-17 11:00:00
"2018-12-17 11:15:00",3,11.52,360,2018-12-17 11:00:00
"2018-12-17 11:15:00",4,11.59,362.1875,2018-12-17 11:00:00
"2018-12-17 11:15:00",5,11.53,360.3125,2018-12-17 11:00:00
"2018-12-17 11:15:00",6,11.48,358.75,2018-12-17 11:00:00
"2018-12-17 11:15:00",8,11.41,356.5625,2018-12-17 11:00:00
"2018-12-17 11:15:00",9,11.37,355.3125,2018-12-17 11:00:00
"2018-12-17 11:15:00",9.2,11.37,355.3125,2018-12-17 11:00:00
"2018-12-17 16:31:23",0.1,10.4265,325.828125,2018-12-17 16:00:00
"2018-12-17 16:31:23",1,9.8689,308.403125,2018-12-17 16:00:00
"2018-12-17 16:31:23",2,11.2215,350.671875,2018-12-17 16:00:00
"2018-12-17 16:31:23",3,11.2791,352.471875,2018-12-17 16:00:00
"2018-12-17 16:31:23",4,11.1922,349.75625,2018-12-17 16:00:00
"2018-12-17 16:31:23",5,11.2352,351.1,2018-12-17 16:00:00
"2018-12-17 16:31:23",6,11.3002,353.13125,2018-12-17 16:00:00
"2018-12-17 16:31:23",7,11.2409,351.278125,2018-12-17 16:00:00
"2018-12-17 16:31:23",8,11.2622,351.94375,2018-12-17 16:00:00
"2018-12-17 16:31:23",9,11.23,350.9375,2018-12-17 16:00:00
"2018-12-17 16:31:23",9.2,11.2773,352.415625,2018-12-17 16:00:00
"2019-01-21 13:46:00",0.1,13.1,409.375,2019-01-21 13:00:00
"2019-01-21 13:46:00",1,13.08,408.75,2019-01-21 13:00:00
"2019-01-21 13:46:00",2,13.05,407.8125,2019-01-21 13:00:00
"2019-01-21 13:46:00",3,13.06,408.125,2019-01-21 13:00:00
"2019-01-21 13:46:00",4,12.99,405.9375,2019-01-21 13:00:00
"2019-01-21 13:46:00",5,12.9,403.125,2019-01-21 13:00:00
"2019-01-21 13:46:00",6,12.85,401.5625,2019-01-21 13:00:00
"2019-02-08 22:24:06",0.1,10.3298,322.80625,2019-02-08 22:00:00
"2019-02-08 22:24:06",1,10.3565,323.640625,2019-02-08 22:00:00
"2019-02-08 22:24:06",2,10.4122,325.38125,2019-02-08 22:00:00
"2019-02-08 22:24:06",3,10.4788,327.4625,2019-02-08 22:00:00
"2019-02-08 22:24:06",4,10.4588,326.8375,2019-02-08 22:00:00
"2019-02-08 22:24:06",5,10.4477,326.490625,2019-02-08 22:00:00
"2019-02-08 22:24:06",6,10.4713,327.228125,2019-02-08 22:00:00
"2019-02-08 22:24:06",7,10.4652,327.0375,2019-02-08 22:00:00
"2019-02-08 22:24:06",8,10.435,326.09375,2019-02-08 22:00:00
"2019-02-08 22:24:06",9,10.3296,322.8,2019-02-08 22:00:00
"2019-02-08 22:24:06",9.2,10.2646,320.76875,2019-02-08 22:00:00
"2019-03-18 10:56:00",0.1,12.02,375.625,2019-03-18 10:00:00
"2019-03-18 10:56:00",1,12.14,379.375,2019-03-18 10:00:00
"2019-03-18 10:56:00",2,12.15,379.6875,2019-03-18 10:00:00
"2019-03-18 10:56:00",3,12.21,381.5625,2019-03-18 10:00:00
"2019-03-18 10:56:00",4,12.14,379.375,2019-03-18 10:00:00
"2019-03-18 10:56:00",5,11.99,374.6875,2019-03-18 10:00:00
"2019-03-18 10:56:00",6,11.83,369.6875,2019-03-18 10:00:00
"2019-03-18 10:56:00",8,11.49,359.0625,2019-03-18 10:00:00
"2019-03-18 10:56:00",9,11.56,361.25,2019-03-18 10:00:00
"2019-03-18 10:56:00",9.2,11.56,361.25,2019-03-18 10:00:00
"2019-04-01 10:00:00",0.1,11.12,347.5,2019-04-01 10:00:00
"2019-04-01 10:00:00",2,10.97,342.8125,2019-04-01 10:00:00
"2019-04-01 10:00:00",4,11.15,348.4375,2019-04-01 10:00:00
"2019-04-01 10:00:00",5,11.25,351.5625,2019-04-01 10:00:00
"2019-04-01 10:00:00",6,10.69,334.0625,2019-04-01 10:00:00
"2019-04-01 10:00:00",8,9.77,305.3125,2019-04-01 10:00:00
"2019-04-01 10:00:00",9,9.23,288.4375,2019-04-01 10:00:00
"2019-04-01 10:00:00",9.2,9.23,288.4375,2019-04-01 10:00:00
"2019-05-06 12:00:00",0.1,9.33,291.5625,2019-05-06 12:00:00
"2019-05-06 10:45:00",2,9.35,292.1875,2019-05-06 10:00:00
"2019-05-06 10:52:00",4,9.9,309.375,2019-05-06 10:00:00
