time,AirTemp,ShortWave,LongWave,RelHum,WindSpeed,Rain,Snow,AirPres
2018-03-08 20:00:00,0.48,0,231.25,52.96,2.84,0,0,1011.95
2018-03-08 21:00:00,-0.43,0,220.23,53.34,2.11,0,0,1012
2018-03-08 22:00:00,-0.57,0,219.64,51,3.94,0,0,1012
2018-03-08 23:00:00,-0.78,0,213.7,49.63,3.54,0,0,1011.766667
2018-03-09 00:00:00,-1.14,0,212.59,50.24,2.51,0,0,1011.266667
2018-03-09 01:00:00,-1.38,0,216.69,51.16,3.23,0,0,1011.466667
2018-03-09 02:00:00,-1.41,0,237.21,50.18,2.72,0,0,1011.3
2018-03-09 03:00:00,-1.59,0,236.07,49,2.49,0,0,1011.85
2018-03-09 04:00:00,-1.78,0,213.48,52.28,3.25,0,0,1012
2018-03-09 05:00:00,-2.01,0,223.23,52.74,4.5,0,0,1012.733333
2018-03-09 06:00:00,-2.17,NA,239.52,53.68,3.35,0,0,1013.333333
2018-03-09 07:00:00,-2.47,32.44,215.51,49.8,2.22,0,0,1014
2018-03-09 08:00:00,-1.75,168.54,207.62,47.52,2.12,0,0,1014
2018-03-09 09:00:00,-0.87,294.69,225.47,46.42,1.76,0,0,1014.233333
2018-03-09 10:00:00,0.24,802.2,242.94,44.21,2.48,0,0,1014.783333
2018-03-09 11:00:00,0.86,833.6,242.66,44.21,2.19,0,0,1014.116667
2018-03-09 12:00:00,3.35,853.76,235.82,40.78,2.84,0,0,1014
2018-03-09 13:00:00,6.41,813.04,239.06,40.44,2.74,0,0,1013.433333
2018-03-09 14:00:00,7.08,720.66,237.75,40.69,2.7,0,0,1013
2018-03-09 15:00:00,7.59,548.56,237.23,36.53,2.65,0,0,1012.983333
2018-03-09 16:00:00,7.23,273.68,238.66,34.74,2.77,0,0,1013
2018-03-09 17:00:00,6.47,27.73,244.75,34.26,1.92,0,0,1013
2018-03-09 18:00:00,5.52,NA,243.18,34.39,2.46,0,0,1013
2018-03-09 19:00:00,5.73,0,244.93,39.78,2.16,0,0,1013.283333
2018-03-09 20:00:00,5.3,0,241.54,43.04,2.32,0,0,1014
2018-03-09 21:00:00,3.17,0,241.57,50.54,2.18,0,0,1014.05
2018-03-09 22:00:00,1.33,0,239.99,56.91,2.26,0,0,1014.983333
2018-03-09 23:00:00,2.81,0,236.09,48.46,1.86,0,0,1015
2018-03-10 00:00:00,4.17,0,240.41,52.92,2.16,0,0,1014.983333
2018-03-10 01:00:00,1.46,0,305.06,67.36,2.17,0,0,1015
2018-03-10 02:00:00,2.56,0,304.66,66.71,1.7,0,0,1014.133333
2018-03-10 03:00:00,2.5,0,301.14,67.11,1.09,0,0,1014.366667
2018-03-10 04:00:00,1.75,0,282.8,73.07,1.5,0,0,1014.8
2018-03-10 05:00:00,1.73,0,301.18,73.7,1.38,0,0,1014.933333
2018-03-10 06:00:00,1.92,NA,292.88,78.02,0.9,0,0,1015
2018-03-10 07:00:00,2.31,35.14,310.12,80.92,1.06,0,0,1015.066667
2018-03-10 08:00:00,3.42,59.82,312.01,79.37,0.5,0,0,1015.85
2018-03-10 09:00:00,3.47,69.03,316.23,74.03,1.57,0,0,1015.816667
2018-03-10 10:00:00,4.2,122.19,316.43,61.38,1.63,0,0,1015
2018-03-10 11:00:00,4.94,167.94,320.25,59.84,1.5,0,0,1015
2018-03-10 12:00:00,5.39,115.68,324.12,58.53,0.73,0,0,1014.25
2018-03-10 13:00:00,5.83,106.87,327.38,61.21,1.79,0,0,1013.5
2018-03-10 14:00:00,6.34,181.85,327.99,60.8,1.07,0,0,1013
2018-03-10 15:00:00,7.21,142.65,332.34,59.56,0.83,0,0,1013.416667
2018-03-10 16:00:00,7.56,48.11,335.63,60.93,0.96,0,0,1014
2018-03-10 17:00:00,7.58,22.52,331.05,64.55,2.33,0,0,1014.733333
2018-03-10 18:00:00,6.93,NA,329.66,68.7,1.39,0,0,1015
2018-03-10 19:00:00,6.14,0,322.31,75.14,1.71,0,0,1015.483333
2018-03-10 20:00:00,5.79,0,321.55,77.9,2.28,0,0,1015.033333
2018-03-10 21:00:00,5.21,0,279.48,81.6,2.16,0,0,1015
2018-03-10 22:00:00,4.04,0,273.76,87.94,1.53,0,0,1015
2018-03-10 23:00:00,3.06,0,268.89,92.23,2.82,0,0,1015.05
2018-03-11 00:00:00,2.79,0,275.18,94.49,2.06,0,0,1015.15
2018-03-11 01:00:00,2.78,0,299.23,94.89,1.84,0,0,1016
2018-03-11 02:00:00,3.53,0,317.94,92.01,1.28,0,0,1016
2018-03-11 03:00:00,4.7,0,322.88,85.62,0.54,0,0,1016
2018-03-11 04:00:00,5.63,0,322.29,75.02,1.39,0,0,1016
2018-03-11 05:00:00,4.67,0,319.64,68.44,1.57,0,0,1016.233333
2018-03-11 06:00:00,3.48,NA,315.33,67.2,2.08,0,0,1017
2018-03-11 07:00:00,3.14,32.84,295.8,58.58,2.64,0,0,1017
2018-03-11 08:00:00,3.5,89.07,294.53,54.91,1.11,0,0,1017.383333
2018-03-11 09:00:00,3.58,143.59,306.41,51.91,1.75,0,0,1018
2018-03-11 10:00:00,4.01,199.51,298.87,49.96,1.55,0,0,1017.533333
2018-03-11 11:00:00,4.25,255.45,303.67,50.08,2.08,0,0,1017.233333
2018-03-11 12:00:00,4.99,476.39,303.55,49.22,2.43,0,0,1017
2018-03-11 13:00:00,6.29,698.97,273.72,50.42,2.18,0,0,1016.116667
2018-03-11 14:00:00,6.88,548.03,278.94,48.5,2.61,0,0,1015.583333
2018-03-11 15:00:00,6.78,259.84,303.73,48.28,3.03,0,0,1014.933333
2018-03-11 16:00:00,6.5,128.02,321.02,49.19,2.36,0,0,1014.283333
2018-03-11 17:00:00,6.03,20.87,335.26,51.22,2.23,0,0,1014.683333
2018-03-11 18:00:00,5.65,NA,334.2,52.8,1.78,0,0,1015
2018-03-11 19:00:00,5.31,0,331.44,54.35,1.4,0,0,1015
2018-03-11 20:00:00,4.81,0,328.94,56.8,1.84,0,0,1015
2018-03-11 21:00:00,4.51,0,328.66,56.95,1.78,0,0,1014.916667
2018-03-11 22:00:00,4.28,0,328.42,57.88,1.32,0,0,1013.75
2018-03-11 23:00:00,4.08,0,327.8,58.04,1.16,0,0,1013
2018-03-12 00:00:00,3.91,0,324.34,56.71,1.26,0,0,1012.183333
2018-03-12 01:00:00,3.21,0,320.66,61.73,1.06,0,0,1012
2018-03-12 02:00:00,2.84,0,317.64,66.08,1.01,0,0,1011.25
2018-03-12 03:00:00,1.86,0,321.14,81.73,2.15,0,0,1010.666667
2018-03-12 04:00:00,0.89,0,320.2,94.62,2.23,0,0,1010.766667
2018-03-12 05:00:00,0.65,0,318.39,95.49,3.31,0,0,1010.3
2018-03-12 06:00:00,0.38,0,316.38,93.33,2.34,0,0,1010.35
2018-03-12 07:00:00,0.44,9.17,315.77,91.56,1.71,0,0,1010.616667
2018-03-12 08:00:00,0.17,14.11,315.83,96.52,0.86,0,0,1010.133333
2018-03-12 09:00:00,0.34,26.49,316.63,98.07,1.54,0,0,1010
2018-03-12 10:00:00,0.25,25.9,317.82,96.9,0.99,0,0,1010
2018-03-12 11:00:00,0.61,43.91,318.45,94.82,2.8,0,0,1009.883333
2018-03-12 12:00:00,0.12,39.27,318.88,95.99,4.35,0,0,1009.083333
2018-03-12 13:00:00,0.11,40.5,317.65,95.27,5.81,0,0,1007.966667
2018-03-12 14:00:00,0.61,39.63,317.44,92.58,5.29,0,0,1007.266667
2018-03-12 15:00:00,1.1,43.56,317.33,89.2,5.32,0,0,1007.033333
2018-03-12 16:00:00,1.35,16.13,318.59,89.16,4.44,0.0061,0,1007
2018-03-12 17:00:00,1.86,3.64,318.02,89.46,3.94,0.0061,0,1007.616667
2018-03-12 18:00:00,2.38,NA,279.84,81,3.8,0,0,1008.833333
2018-03-12 19:00:00,1.88,0,234.43,73.56,3.89,0,0,1009
2018-03-12 20:00:00,1.77,0,234.17,70.47,4.2,0,0,1009.516667
2018-03-12 21:00:00,2.07,0,254.41,70.82,3.65,0,0,1010
2018-03-12 22:00:00,2.37,0,280.12,66.26,4.25,0,0,1009.883333
2018-03-12 23:00:00,1.6,0,265.93,70.09,4.65,0,0,1010
2018-03-13 00:00:00,1.1,0,258.81,69.84,4.28,0,0,1010
2018-03-13 01:00:00,0.86,0,251.83,64.88,3.75,0,0,1010
2018-03-13 02:00:00,0.55,0,264.35,68.96,2.98,0,0,1010
2018-03-13 03:00:00,0.52,0,277.72,67.56,4.03,0,0,1010
2018-03-13 04:00:00,-0.31,0,281.44,73.67,4.05,0,0,1010.533333
2018-03-13 05:00:00,-0.05,0,263.38,61.84,4.28,0.0061,0,1011
2018-03-13 06:00:00,-0.04,NA,269.8,56.43,4.19,0,0,1011.866667
2018-03-13 07:00:00,0.07,69.32,254.79,56.71,3.74,0,0,1012
2018-03-13 08:00:00,0.55,182.57,249.05,54.53,2.87,0,0,1012.566667
2018-03-13 09:00:00,1.44,488.05,260.84,51.64,2.69,0,0,1013
2018-03-13 10:00:00,1.89,641.3,257.36,49.7,3.85,0,0,1013
2018-03-13 11:00:00,2.47,594.68,280.27,46.25,3.06,0.0061,0,1013
2018-03-13 12:00:00,3.43,710.12,270.36,45.37,2.44,0.01829,0,1013
2018-03-13 13:00:00,3.78,856.92,260.59,42.09,3.41,0.03658,0,1012.2
2018-03-13 14:00:00,3.67,684.71,267.15,42.13,3.39,0.01219,0,1012
2018-03-13 15:00:00,3.28,348.37,266.84,43.99,3.16,0,0,1012
2018-03-13 16:00:00,3.56,222.1,268.13,44.91,2.61,0,0,1012
2018-03-13 17:00:00,2.68,47.59,249,50.32,2.46,0,0,1012
2018-03-13 18:00:00,2.23,NA,240.51,54.04,2.29,0,0,1012
2018-03-13 19:00:00,1.93,0,229.38,56.37,1.82,0,0,1012
2018-03-13 20:00:00,1.39,0,228.43,61.07,2.12,0,0,1012
2018-03-13 21:00:00,0.35,0,274.91,75.53,1.86,0,0,1012
2018-03-13 22:00:00,-0.2,0,243.38,80.53,1.72,0,0,1012
2018-03-13 23:00:00,-0.43,0,221.11,72.35,2.1,0,0,1011.916667
2018-03-14 00:00:00,-0.59,0,238.5,61.67,1.35,0,0,1011.766667
2018-03-14 01:00:00,-0.59,0,256.15,61.53,1.37,0,0,1011.716667
2018-03-14 02:00:00,-1.2,0,265.03,66.59,1.97,0,0,1011
2018-03-14 03:00:00,-1.25,0,266.12,64.38,1.4,0,0,1011
2018-03-14 04:00:00,-1.41,0,266.1,59.02,1.73,0,0,1011
2018-03-14 05:00:00,-1.93,0,215.6,55.99,1.84,0,0,1011
2018-03-14 06:00:00,-2.34,NA,214.8,58.27,1.4,0,0,1011
2018-03-14 07:00:00,-2.13,37.14,212.07,54.71,1.96,0,0,1011.166667
2018-03-14 08:00:00,-1.59,204.96,239.04,52.27,2.41,0,0,1011.95
2018-03-14 09:00:00,-1.28,385.34,249.91,50.49,2.85,0,0,1012
2018-03-14 10:00:00,-0.7,445.2,262.92,45.43,1.99,0,0,1012
2018-03-14 11:00:00,-0.49,493.66,266.93,47.26,2.45,0,0,1012.033333
2018-03-14 12:00:00,-1.05,458.77,273.05,54.91,2.93,0,0,1012.033333
2018-03-14 13:00:00,0.02,553.51,265.64,43.65,3.25,0,0,1011.533333
2018-03-14 14:00:00,1.1,667.15,253.7,40.25,3.16,0,0,1011.033333
2018-03-14 15:00:00,0.55,431.76,245.65,41.21,4.22,0,0,1011.283333
2018-03-14 16:00:00,0.04,188.57,232.71,43.92,4.55,0,0,1011.35
2018-03-14 17:00:00,-0.35,68.61,232.83,46.39,3.7,0,0,1011.916667
2018-03-14 18:00:00,-0.86,NA,238.36,46.15,3.09,0,0,1012
2018-03-14 19:00:00,-1.3,0,231.67,47.34,2.4,0,0,1012.333333
2018-03-14 20:00:00,-1.4,0,241.58,49.74,2.64,0,0,1013
2018-03-14 21:00:00,-1.4,0,229.28,51.85,2.77,0,0,1012.983333
2018-03-14 22:00:00,-1.37,0,217.71,52.39,2.84,0,0,1012.9
2018-03-14 23:00:00,-0.84,0,217.43,51.14,1.71,0,0,1012.366667
2018-03-15 00:00:00,-0.37,0,217.12,49.17,2.13,0,0,1012
2018-03-15 01:00:00,-0.34,0,218.5,50.54,2.19,0,0,1011.683333
2018-03-15 02:00:00,0.4,0,216.82,46.35,3.27,0,0,1010.95
2018-03-15 03:00:00,0.5,0,219.02,46.76,3.57,0,0,1010.816667
2018-03-15 04:00:00,0.64,0,222.11,46.81,2.71,0,0,1010
2018-03-15 05:00:00,0.3,0,224.74,48.99,3.4,0,0,1009.966667
2018-03-15 06:00:00,0.45,NA,228.18,48.54,3.34,0,0,1009.316667
2018-03-15 07:00:00,0.95,42.26,231.61,47.34,2.66,0,0,1009
2018-03-15 08:00:00,3.19,164.1,242.84,43.17,3.03,0,0,1008.5
2018-03-15 09:00:00,7.04,481.53,244.71,39.74,2.93,0,0,1007.933333
2018-03-15 10:00:00,8.84,716.15,256.12,36.06,3.61,0,0,1007.033333
2018-03-15 11:00:00,11.12,842.79,267.08,35.04,4.82,0,0,1006.533333
2018-03-15 12:00:00,13.26,882.17,264.1,30.78,4.45,0,0,1006
2018-03-15 13:00:00,13.92,849.38,265.95,29.11,4.63,0,0,1005.583333
2018-03-15 14:00:00,14.99,743.15,267.89,27.03,4.29,0,0,1004.983333
2018-03-15 15:00:00,14.37,589,267.28,27.05,4.48,0,0,1004.95
2018-03-15 16:00:00,14.8,278.18,269.67,28.53,4.22,0,0,1005
2018-03-15 17:00:00,14.3,41.46,275.09,31.49,4.04,0,0,1005
2018-03-15 18:00:00,13.75,NA,274.23,34.09,3.66,0,0,1005.516667
2018-03-15 19:00:00,11.73,0,272.67,37.32,2.52,0,0,1006
2018-03-15 20:00:00,11.51,0,269.76,38.71,2.53,0,0,1006
2018-03-15 21:00:00,12.67,0,269.68,39.32,2.73,0,0,1006.3
2018-03-15 22:00:00,12.65,0,269.45,41.47,2.74,0,0,1006.95
2018-03-15 23:00:00,10.48,0,268.39,43.2,2.49,0,0,1007
2018-03-16 00:00:00,9.51,0,260.38,37.54,2.75,0,0,1007
2018-03-16 01:00:00,7.97,0,255.27,38.69,2.37,0,0,1007.55
2018-03-16 02:00:00,7.1,0,251.62,38.39,2.38,0,0,1007.15
2018-03-16 03:00:00,6.9,0,250.23,38.62,2.99,0,0,1007.916667
2018-03-16 04:00:00,6.58,0,249.17,39.9,2.52,0,0,1008
2018-03-16 05:00:00,5.96,0,245.88,52.06,2.74,0,0,1008.516667
2018-03-16 06:00:00,5.5,NA,238.44,44.07,3.67,0,0,1009.533333
2018-03-16 07:00:00,5.32,25.08,234.03,40.03,4.69,0,0,1010.433333
2018-03-16 08:00:00,6.61,204.06,230.38,28.87,4.04,0,0,1011.433333
2018-03-16 09:00:00,10.33,519.51,241.9,24.62,5,0,0,1012
2018-03-16 10:00:00,10.18,770.36,244.26,23.39,4.01,0,0,1013.016667
2018-03-16 11:00:00,12.74,874.95,247.33,18.28,3.54,0,0,1013.883333
2018-03-16 12:00:00,10.52,915.07,248.99,14.02,4.39,0,0,1014
2018-03-16 13:00:00,10.7,881.4,248.49,12.68,4.05,0,0,1014
2018-03-16 14:00:00,10.82,782.86,247.74,11.84,3.92,0,0,1013.983333
2018-03-16 15:00:00,11.08,627.44,243.97,11.71,3.88,0,0,1014
2018-03-16 16:00:00,11.06,306.21,243.59,11.71,3.34,0,0,1014.366667
2018-03-16 17:00:00,10.04,38.11,246.46,13.9,4.53,0,0,1015
2018-03-16 18:00:00,9.09,NA,246.44,23.1,2.43,0,0,1015.666667
2018-03-16 19:00:00,6.96,0,238.97,33.93,2.73,0,0,1016.1
2018-03-16 20:00:00,5.28,0,237.16,45,2.84,0,0,1017
2018-03-16 21:00:00,3.74,0,231.46,51.3,2.9,0,0,1017
2018-03-16 22:00:00,4.26,0,229.85,53.35,3.68,0,0,1017
2018-03-16 23:00:00,3.78,0,244.33,45.46,3.32,0,0,1016.333333
2018-03-17 00:00:00,4.76,0,262.45,46.33,2.03,0,0,1016
2018-03-17 01:00:00,3.23,0,259.67,55.93,1.64,0,0,1015.166667
2018-03-17 02:00:00,3.98,0,285.71,39.89,1.95,0,0,1015
2018-03-17 03:00:00,4.87,0,314.55,36.43,1.99,0,0,1015
2018-03-17 04:00:00,4.58,0,311.88,43.12,1.55,0,0,1015
2018-03-17 05:00:00,5.08,0,305.61,33.82,1.14,0,0,1015
2018-03-17 06:00:00,4.05,NA,275.22,39.34,0.81,0,0,1014.483333
2018-03-17 07:00:00,5.06,45.87,298.92,32.14,1.49,0,0,1014.216667
2018-03-17 08:00:00,6.35,74.65,323.23,28.59,2.34,0,0,1014
2018-03-17 09:00:00,6.2,82.85,332.14,38.93,1.51,0,0,1013.766667
2018-03-17 10:00:00,6.56,174.27,334.96,49.12,1.02,0,0,1012.533333
2018-03-17 11:00:00,8.94,485.42,321.92,38.72,1.3,0,0,1011.166667
2018-03-17 12:00:00,11.83,608.29,325.27,31.49,1.07,0,0,1010.466667
2018-03-17 13:00:00,16.12,530.21,343.76,40.48,1.95,0,0,1009.616667
2018-03-17 14:00:00,17.21,660.36,320.83,47.9,3.35,0,0,1008.883333
2018-03-17 15:00:00,17.47,541.23,314.28,54.73,3.66,0,0,1008
2018-03-17 16:00:00,16.35,282.02,307.78,58.84,4.39,0,0,1007.883333
2018-03-17 17:00:00,16.35,44.77,323.71,63.02,4.33,0,0,1007.9
2018-03-17 18:00:00,14.38,NA,325.27,69.11,1.82,0,0,1008.066667
2018-03-17 19:00:00,12.71,0,361.58,80.81,1.76,0.03048,0,1008.45
2018-03-17 20:00:00,11.69,0,361.39,99.48,1.01,0.11582,0,1009.683333
2018-03-17 21:00:00,12.21,0,357.31,100,0.81,0.03048,0,1009.216667
2018-03-17 22:00:00,11.71,0,359.02,100,3.45,0.01829,0,1008.75
2018-03-17 23:00:00,11.35,0,350.68,100,1.87,0,0,1009
2018-03-18 00:00:00,9.35,0,355.61,100,2.08,0,0,1009
2018-03-18 01:00:00,8.52,0,352.15,100,2.09,0,0,1009.383333
2018-03-18 02:00:00,8.2,0,350.05,100,1.25,0.01829,0,1009.466667
2018-03-18 03:00:00,8.59,0,350.22,100,1.53,0,0,1009.883333
2018-03-18 04:00:00,8.55,0,345.97,100,1.9,0,0,1010.9
2018-03-18 05:00:00,6.89,0,342.2,100,1.3,0.0061,0,1012.25
2018-03-18 06:00:00,7.78,NA,338.85,100,1.54,0,0,1013.183333
2018-03-18 07:00:00,6.55,29.26,336.5,100,1.37,0,0,1014
2018-03-18 08:00:00,6.85,144.2,336.87,100,1.2,0,0,1014.816667
2018-03-18 09:00:00,8.16,491.14,346.52,95.59,2.07,0,0,1015
2018-03-18 10:00:00,12.18,734.65,329.86,82.59,1.84,0,0,1015
2018-03-18 11:00:00,12.96,856.77,276.24,61.85,2.66,0,0,1015
2018-03-18 12:00:00,13.61,893.92,276.38,42.48,1.94,0,0,1014.166667
2018-03-18 13:00:00,13.51,858.82,281.28,33.68,2.29,0,0,1013.983333
2018-03-18 14:00:00,15.81,758.24,281.25,41.7,2.5,0,0,1013.016667
2018-03-18 15:00:00,15.99,603.35,279.7,41.57,2.08,0,0,1013
2018-03-18 16:00:00,15.48,299.98,281.27,39.9,1.98,0,0,1013
2018-03-18 17:00:00,14.42,41.96,287.04,44.48,1.55,0,0,1012.083333
2018-03-18 18:00:00,12.3,NA,286.7,53.08,0.56,0,0,1012.533333
2018-03-18 19:00:00,9.87,0,277.51,80.04,1.24,0,0,1012.933333
2018-03-18 20:00:00,7.55,0,268.09,81.75,1.36,0,0,1013
2018-03-18 21:00:00,7.15,0,264.68,78.6,1.24,0,0,1013
2018-03-18 22:00:00,7.43,0,262.62,87.6,1.93,0,0,1013
2018-03-18 23:00:00,5.33,0,273.01,88.52,2.12,0,0,1012.8
2018-03-19 00:00:00,5.71,0,284.65,86.07,1.85,0,0,1012
2018-03-19 01:00:00,7.83,0,300.23,84.44,1.64,0,0,1012
2018-03-19 02:00:00,6.61,0,335.27,71.51,0.9,0,0,1011.45
2018-03-19 03:00:00,7.89,0,338.93,62.39,1.62,0,0,1011
2018-03-19 04:00:00,8.59,0,332.82,59.07,1.43,0,0,1011
2018-03-19 05:00:00,8.73,0,300.64,65.21,0.77,0,0,1011
2018-03-19 06:00:00,6.72,NA,297.95,79.05,1.24,0,0,1011
2018-03-19 07:00:00,6.99,60.09,297.89,65.99,1.21,0,0,1011
2018-03-19 08:00:00,8.28,176.38,304.85,57.57,2.03,0,0,1011
2018-03-19 09:00:00,9.77,249.14,324.57,61.4,1.73,0,0,1011
2018-03-19 10:00:00,10.81,357.85,316.57,63.45,1.71,0,0,1011
2018-03-19 11:00:00,10.84,672.39,309.66,45.78,3.73,0,0,1015.05
2018-03-19 12:00:00,12.17,737.68,309.38,40,3.37,0,0,1014.466667
2018-03-19 13:00:00,12.85,682.3,315.07,36.95,3.18,0,0,1014
2018-03-19 14:00:00,13.63,567.36,318.08,34.53,2.68,0,0,1014.933333
2018-03-19 15:00:00,14.22,455.94,315.12,33.97,2.78,0,0,1014.833333
2018-03-19 16:00:00,14.65,260.59,311.63,32.73,2.3,0,0,1015
2018-03-19 17:00:00,14.1,51.69,315.68,33.3,2.23,0,0,1015
2018-03-19 18:00:00,12.88,NA,309.29,35.39,1.85,0,0,1015
2018-03-19 19:00:00,10.7,0,302.75,46.79,2.13,0.0061,0,1015
2018-03-19 20:00:00,9.39,0,297.76,55.55,2.22,0.00488,0,1015.9
2018-03-19 21:00:00,8.51,0,297.77,60.75,2.01,0.00244,0,1015.983333
2018-03-19 22:00:00,7.99,0,293.84,64.22,2,0.00366,0,1016
2018-03-19 23:00:00,7.15,0,290.59,67.39,1.69,0.00366,0,1015.4
2018-03-20 00:00:00,6.46,0,286.59,69.72,2.09,0.00122,0,1015.65
2018-03-20 01:00:00,6.02,0,284.93,69.2,2.27,0,0,1015
2018-03-20 02:00:00,5.82,0,287.44,68.68,1.88,0,0,1015
2018-03-20 03:00:00,5.83,0,296.87,67.82,1.63,0,0,1014.6
2018-03-20 04:00:00,5.73,0,297.11,68.04,1.83,0,0,1015
2018-03-20 05:00:00,5.52,0,299.8,68.08,1.76,0,0,1014.95
2018-03-20 06:00:00,5.8,1.71,303.52,67.98,1.8,0,0,1015
2018-03-20 07:00:00,5.93,49.56,307.15,67.24,1.82,0,0,1015.033333
2018-03-20 08:00:00,7.46,158.89,309.98,56.99,1.47,0,0,1015.733333
2018-03-20 09:00:00,8.22,341,327.34,56.54,1.71,0.00732,0,1015.666667
2018-03-20 10:00:00,8.71,515.66,330.53,57.15,1.75,0.01341,0,1015
2018-03-20 11:00:00,9.89,578.76,321.62,53.65,2.15,0.00732,0,1014.283333
2018-03-20 12:00:00,10.6,574.76,325.75,53.43,2.64,0.00366,0,1013.8
2018-03-20 13:00:00,11.17,486.6,332.63,51.24,2.06,0.00122,0,1012.866667
2018-03-20 14:00:00,11.61,420.65,329.18,50.22,2.38,0.00732,0,1012
2018-03-20 15:00:00,12.32,432.01,317.29,47.62,2.62,0,0,1011.466667
2018-03-20 16:00:00,12.46,236.88,315.28,45.03,2.55,0,0,1011
2018-03-20 17:00:00,11.98,52.6,314.03,47.18,2.46,0.00122,0,1011
2018-03-20 18:00:00,11.13,NA,309.34,50.07,1.8,0,0,1011.983333
2018-03-20 19:00:00,9.56,0,307.81,57.92,1.44,0,0,1012.583333
2018-03-20 20:00:00,9.05,0,308.37,60.21,1.58,0,0,1013
2018-03-20 21:00:00,8.73,0,312.22,62.31,1.84,0,0,1013
2018-03-20 22:00:00,8.48,0,308.39,63.39,1.62,0,0,1013.166667
2018-03-20 23:00:00,8.04,0,314.45,65.44,1.94,0,0,1013.65
2018-03-21 00:00:00,7.74,0,313.35,67.69,2.05,0,0,1013
2018-03-21 01:00:00,7.15,0,312.2,72.51,1.75,0,0,1013
2018-03-21 02:00:00,6.48,0,309.89,78.97,2.19,0.01219,0,1013
2018-03-21 03:00:00,6.38,0,309.45,81.43,2.38,0.02316,0,1013
2018-03-21 04:00:00,6.08,0,310.62,81.86,2.04,0.00366,0,1013
2018-03-21 05:00:00,5.6,0,309.77,84.19,1.97,0.00122,0,1013.6
2018-03-21 06:00:00,5.86,4.15,310.65,82.18,2.42,0,0,1014.233333
2018-03-21 07:00:00,6.21,32.95,310.43,82.14,2.41,0,0,1015
2018-03-21 08:00:00,7.95,111.04,316.19,74.42,2.07,0,0,1015.716667
2018-03-21 09:00:00,9.5,271.48,327.68,66.21,2.42,0,0,1016.583333
2018-03-21 10:00:00,10.57,424.98,332.5,62.5,2.66,0,0,1017
2018-03-21 11:00:00,11.64,579.85,336.79,58.53,2.84,0,0,1017
2018-03-21 12:00:00,12.63,623.41,334.64,53.93,2.99,0,0,1016.833333
2018-03-21 13:00:00,13.89,650.36,332.35,48.75,3.04,0,0,1016
2018-03-21 14:00:00,14.78,525.24,335.7,44.49,2.7,0,0,1015.933333
2018-03-21 15:00:00,15.29,354.89,340.33,42.95,2.55,0,0,1015.983333
2018-03-21 16:00:00,15.08,195.1,339.82,42.73,2.59,0,0,1016
2018-03-21 17:00:00,14.62,49.24,340.7,45.21,2.13,0,0,1016.733333
2018-03-21 18:00:00,12.65,NA,337.78,55.97,2.1,0.00488,0,1017.566667
2018-03-21 19:00:00,10.54,0,331.93,67.47,2.35,0.00366,0,1018.55
2018-03-21 20:00:00,9.95,0,322.8,66.22,2.48,0.00244,0,1019.1
2018-03-21 21:00:00,9.56,0,319.41,66.26,2.41,0,0,1020
2018-03-21 22:00:00,9.35,0,314.74,65.18,2.26,0,0,1020
2018-03-21 23:00:00,9.31,0,309.24,62.65,2.15,0.00244,0,1020
2018-03-22 00:00:00,8.86,0,310.78,63.71,2.09,0,0,1020.65
2018-03-22 01:00:00,8.46,0,314.5,64.77,2.2,0.00244,0,1021
2018-03-22 02:00:00,7.48,0,312.13,70.59,2.78,0.00122,0,1021
2018-03-22 03:00:00,6.91,0,305.16,71.07,2.83,0,0,1021
2018-03-22 04:00:00,6.63,0,304.93,70.5,2.57,0,0,1021.333333
2018-03-22 05:00:00,6.44,0,304.32,70.35,2.49,0,0,1022
2018-03-22 06:00:00,6.25,8.64,293.79,67.65,3.12,0,0,1022.85
2018-03-22 07:00:00,6.53,61.86,290.69,63.91,3.03,0,0,1023
2018-03-22 08:00:00,8.61,178.84,296.42,52.72,2.08,0.00122,0,1023.2
2018-03-22 09:00:00,9.84,381.13,309,46.83,2.33,0,0,1023.333333
2018-03-22 10:00:00,10.83,593.32,301.95,43.61,2.56,0,0,1023
2018-03-22 11:00:00,12.08,744.74,307.51,38.15,2.77,0,0,1022.2
2018-03-22 12:00:00,13.25,719.16,313.58,36.34,2.44,0,0,1021.066667
2018-03-22 13:00:00,14.03,744.18,318.02,34.81,2.63,0,0,1019.733333
2018-03-22 14:00:00,14.45,619.47,316.76,33.07,3.41,0,0,1018.916667
2018-03-22 15:00:00,14.54,477.24,312.95,34.29,3.63,0,0,1018.116667
2018-03-22 16:00:00,13.64,288.21,310.1,39.64,3.99,0,0,1018
2018-03-22 17:00:00,12.78,62.7,306.44,40.79,3.34,0,0,1018
2018-03-22 18:00:00,11.54,NA,306.32,44.01,2.53,0,0,1018
2018-03-22 19:00:00,10.23,0,304.33,50.38,2.7,0,0,1018
2018-03-22 20:00:00,10.05,0,301.05,50.64,2.7,0,0,1018
2018-03-22 21:00:00,10,0,299.75,49.77,2.97,0,0,1018
2018-03-22 22:00:00,9.6,0,295.52,51.05,2.77,0,0,1018
2018-03-22 23:00:00,8.23,0,293.32,56.59,2.23,0,0,1018
2018-03-23 00:00:00,7.85,0,294.38,58.87,2.68,0,0,1017.1
2018-03-23 01:00:00,8.35,0,292.55,55.26,2.94,0,0,1017
