"depth_new","ID","temp","weight","obs_group"
7,"wq7_t_53",11.9149,0.1754904,"temp_7"
7,"wq7_t_54",11.8389,0.1754904,"temp_7"
7,"wq7_t_55",11.8404,0.1754904,"temp_7"
7,"wq7_t_56",11.7527,0.1754904,"temp_7"
7,"wq7_t_57",11.8129,0.1754904,"temp_7"
7,"wq7_t_58",12.1,0.1754904,"temp_7"
7,"wq7_t_59",12.0246,0.1754904,"temp_7"
7,"wq7_t_60",11.9949,0.1754904,"temp_7"
7,"wq7_t_61",11.9617,0.1754904,"temp_7"
7,"wq7_t_62",11.9176,0.1754904,"temp_7"
7,"wq7_t_63",11.907,0.1754904,"temp_7"
7,"wq7_t_64",11.9807,0.1754904,"temp_7"
7,"wq7_t_65",11.9944,0.1754904,"temp_7"
7,"wq7_t_66",12.4849,0.1754904,"temp_7"
7,"wq7_t_67",12.273,0.1754904,"temp_7"
7,"wq7_t_68",12.255,0.1754904,"temp_7"
7,"wq7_t_69",13.8652,0.1754904,"temp_7"
7,"wq7_t_70",14.8175,0.1754904,"temp_7"
7,"wq7_t_71",14.8888,0.1754904,"temp_7"
7,"wq7_t_72",14.7027,0.1754904,"temp_7"
7,"wq7_t_73",14.5311,0.1754904,"temp_7"
7,"wq7_t_74",14.6983,0.1754904,"temp_7"
7,"wq7_t_75",14.7128,0.1754904,"temp_7"
7,"wq7_t_76",15.1936,0.1754904,"temp_7"
7,"wq7_t_77",14.8,0.1754904,"temp_7"
7,"wq7_t_78",14.0459,0.1754904,"temp_7"
7,"wq7_t_79",11.989,0.1754904,"temp_7"
7,"wq7_t_80",11.6367,0.1754904,"temp_7"
7,"wq7_t_81",11.7405,0.1754904,"temp_7"
7,"wq7_t_82",9.7759,0.1754904,"temp_7"
7,"wq7_t_83",7.9956,0.1754904,"temp_7"
7,"wq7_t_84",5.3268,0.1754904,"temp_7"
7,"wq7_t_85",4.4676,0.1754904,"temp_7"
8,"wq8_t_1",6.6,0.1754904,"temp_8"
8,"wq8_t_2",7.9196,0.1754904,"temp_8"
8,"wq8_t_3",7.6,0.1754904,"temp_8"
8,"wq8_t_4",7.3781,0.1754904,"temp_8"
8,"wq8_t_5",5.1,0.1754904,"temp_8"
8,"wq8_t_6",8.3368,0.1754904,"temp_8"
8,"wq8_t_7",8.1,0.1754904,"temp_8"
8,"wq8_t_8",8.0752,0.1754904,"temp_8"
8,"wq8_t_9",8.3,0.1754904,"temp_8"
8,"wq8_t_10",8.9704,0.1754904,"temp_8"
8,"wq8_t_11",9.3325,0.1754904,"temp_8"
8,"wq8_t_12",9.3,0.1754904,"temp_8"
8,"wq8_t_13",9.5348,0.1754904,"temp_8"
8,"wq8_t_14",9.6652,0.1754904,"temp_8"
8,"wq8_t_15",9.7,0.1754904,"temp_8"
8,"wq8_t_16",9.7712,0.1754904,"temp_8"
8,"wq8_t_17",9.9554,0.1754904,"temp_8"
8,"wq8_t_18",9.9,0.1754904,"temp_8"
8,"wq8_t_19",10.1,0.1754904,"temp_8"
8,"wq8_t_20",10.2,0.1754904,"temp_8"
8,"wq8_t_21",10.3,0.1754904,"temp_8"
8,"wq8_t_22",10.5,0.1754904,"temp_8"
8,"wq8_t_23",10.9,0.1754904,"temp_8"
8,"wq8_t_24",11,0.1754904,"temp_8"
8,"wq8_t_25",11.4,0.1754904,"temp_8"
8,"wq8_t_26",11.6,0.1754904,"temp_8"
8,"wq8_t_27",11.9,0.1754904,"temp_8"
8,"wq8_t_28",12.5,0.1754904,"temp_8"
8,"wq8_t_29",12.7,0.1754904,"temp_8"
8,"wq8_t_30",12.723,0.1754904,"temp_8"
8,"wq8_t_31",12.8954,0.1754904,"temp_8"
8,"wq8_t_32",12.9,0.1754904,"temp_8"
8,"wq8_t_33",12.9478,0.1754904,"temp_8"
8,"wq8_t_34",13.0294,0.1754904,"temp_8"
8,"wq8_t_35",13.1205,0.1754904,"temp_8"
8,"wq8_t_36",13.1937,0.1754904,"temp_8"
8,"wq8_t_37",13.3,0.1754904,"temp_8"
8,"wq8_t_38",14.8,0.1754904,"temp_8"
8,"wq8_t_39",14.2,0.1754904,"temp_8"
8,"wq8_t_40",14.4,0.1754904,"temp_8"
8,"wq8_t_41",14.7,0.1754904,"temp_8"
8,"wq8_t_42",15,0.1754904,"temp_8"
8,"wq8_t_43",15.1,0.1754904,"temp_8"
8,"wq8_t_44",16.9827,0.1754904,"temp_8"
8,"wq8_t_45",15.1,0.1754904,"temp_8"
8,"wq8_t_46",18.632,0.1754904,"temp_8"
8,"wq8_t_47",15.3,0.1754904,"temp_8"
8,"wq8_t_48",15.3,0.1754904,"temp_8"
8,"wq8_t_49",15.5,0.1754904,"temp_8"
8,"wq8_t_50",15.5,0.1754904,"temp_8"
8,"wq8_t_51",15.8,0.1754904,"temp_8"
8,"wq8_t_52",15.8,0.1754904,"temp_8"
8,"wq8_t_53",15.9,0.1754904,"temp_8"
8,"wq8_t_54",12.4,0.1754904,"temp_8"
8,"wq8_t_55",13.6,0.1754904,"temp_8"
8,"wq8_t_56",13.3,0.1754904,"temp_8"
8,"wq8_t_57",5.8736,0.1754904,"temp_8"
8,"wq8_t_58",5.9,0.1754904,"temp_8"
8,"wq8_t_59",3.2,0.1754904,"temp_8"
8,"wq8_t_60",5.7,0.1754904,"temp_8"
8,"wq8_t_61",6.3,0.1754904,"temp_8"
8,"wq8_t_62",6.7,0.1754904,"temp_8"
8,"wq8_t_63",7.0108,0.1754904,"temp_8"
8,"wq8_t_64",7.1058,0.1754904,"temp_8"
8,"wq8_t_65",7.1701,0.1754904,"temp_8"
8,"wq8_t_66",8.1402,0.1754904,"temp_8"
8,"wq8_t_67",8.1709,0.1754904,"temp_8"
8,"wq8_t_68",8.5393,0.1754904,"temp_8"
8,"wq8_t_69",8.811,0.1754904,"temp_8"
8,"wq8_t_70",9.1173,0.1754904,"temp_8"
8,"wq8_t_71",9.3245,0.1754904,"temp_8"
8,"wq8_t_72",9.3362,0.1754904,"temp_8"
8,"wq8_t_73",9.5081,0.1754904,"temp_8"
8,"wq8_t_74",9.7,0.1754904,"temp_8"
8,"wq8_t_75",9.6576,0.1754904,"temp_8"
8,"wq8_t_76",9.8412,0.1754904,"temp_8"
8,"wq8_t_77",9.9763,0.1754904,"temp_8"
8,"wq8_t_78",10.0187,0.1754904,"temp_8"
8,"wq8_t_79",10.1491,0.1754904,"temp_8"
8,"wq8_t_80",10.2547,0.1754904,"temp_8"
8,"wq8_t_81",10.3974,0.1754904,"temp_8"
8,"wq8_t_82",10.5067,0.1754904,"temp_8"
8,"wq8_t_83",10.6374,0.1754904,"temp_8"
8,"wq8_t_84",10.6371,0.1754904,"temp_8"
8,"wq8_t_85",10.7619,0.1754904,"temp_8"
8,"wq8_t_86",10.8568,0.1754904,"temp_8"
8,"wq8_t_87",10.9347,0.1754904,"temp_8"
8,"wq8_t_88",11.0488,0.1754904,"temp_8"
8,"wq8_t_89",11.1226,0.1754904,"temp_8"
8,"wq8_t_90",11.2456,0.1754904,"temp_8"
8,"wq8_t_91",11.4284,0.1754904,"temp_8"
8,"wq8_t_92",11.4922,0.1754904,"temp_8"
8,"wq8_t_93",11.7081,0.1754904,"temp_8"
8,"wq8_t_94",11.8019,0.1754904,"temp_8"
8,"wq8_t_95",11.9273,0.1754904,"temp_8"
8,"wq8_t_96",11.769,0.1754904,"temp_8"
8,"wq8_t_97",11.7922,0.1754904,"temp_8"
8,"wq8_t_98",11.7977,0.1754904,"temp_8"
8,"wq8_t_99",11.8059,0.1754904,"temp_8"
8,"wq8_t_100",12,0.1754904,"temp_8"
8,"wq8_t_101",11.966,0.1754904,"temp_8"
8,"wq8_t_102",11.9332,0.1754904,"temp_8"
8,"wq8_t_103",11.9482,0.1754904,"temp_8"
8,"wq8_t_104",11.9384,0.1754904,"temp_8"
8,"wq8_t_105",11.8437,0.1754904,"temp_8"
8,"wq8_t_106",11.959,0.1754904,"temp_8"
8,"wq8_t_107",11.9719,0.1754904,"temp_8"
8,"wq8_t_108",12.4849,0.1754904,"temp_8"
8,"wq8_t_109",12.3,0.1754904,"temp_8"
8,"wq8_t_110",12.2574,0.1754904,"temp_8"
8,"wq8_t_111",12.2276,0.1754904,"temp_8"
8,"wq8_t_112",14.1,0.1754904,"temp_8"
8,"wq8_t_113",13.457,0.1754904,"temp_8"
8,"wq8_t_114",13.9144,0.1754904,"temp_8"
8,"wq8_t_115",14.6,0.1754904,"temp_8"
8,"wq8_t_116",13.946,0.1754904,"temp_8"
8,"wq8_t_117",13.8051,0.1754904,"temp_8"
8,"wq8_t_118",13.7411,0.1754904,"temp_8"
8,"wq8_t_119",13.6523,0.1754904,"temp_8"
8,"wq8_t_120",14.7,0.1754904,"temp_8"
8,"wq8_t_121",13.7387,0.1754904,"temp_8"
8,"wq8_t_122",13.6846,0.1754904,"temp_8"
8,"wq8_t_123",14.7,0.1754904,"temp_8"
8,"wq8_t_124",14.0077,0.1754904,"temp_8"
8,"wq8_t_125",11.9797,0.1754904,"temp_8"
8,"wq8_t_126",11.6113,0.1754904,"temp_8"
8,"wq8_t_127",11.7238,0.1754904,"temp_8"
8,"wq8_t_128",9.7775,0.1754904,"temp_8"
8,"wq8_t_129",7.9,0.1754904,"temp_8"
8,"wq8_t_130",7.9738,0.1754904,"temp_8"
8,"wq8_t_131",5.315,0.1754904,"temp_8"
8,"wq8_t_132",4.5,0.1754904,"temp_8"
8,"wq8_t_133",4.4212,0.1754904,"temp_8"
9,"wq9_t_1",6.5,0.1754904,"temp_9"
9,"wq9_t_2",7.9164,0.1754904,"temp_9"
9,"wq9_t_3",7.5,0.1754904,"temp_9"
9,"wq9_t_4",7.0476,0.1754904,"temp_9"
9,"wq9_t_5",6.8,0.1754904,"temp_9"
9,"wq9_t_6",8.0856,0.1754904,"temp_9"
9,"wq9_t_7",7.8,0.1754904,"temp_9"
9,"wq9_t_8",8.0094,0.1754904,"temp_9"
9,"wq9_t_9",8.1,0.1754904,"temp_9"
9,"wq9_t_10",8.9402,0.1754904,"temp_9"
9,"wq9_t_11",9.3285,0.1754904,"temp_9"
9,"wq9_t_12",9.3,0.1754904,"temp_9"
9,"wq9_t_13",9.5336,0.1754904,"temp_9"
9,"wq9_t_14",9.6664,0.1754904,"temp_9"
9,"wq9_t_15",9.6,0.1754904,"temp_9"
9,"wq9_t_16",9.7689,0.1754904,"temp_9"
9,"wq9_t_17",9.9756,0.1754904,"temp_9"
9,"wq9_t_18",9.9,0.1754904,"temp_9"
9,"wq9_t_19",10,0.1754904,"temp_9"
9,"wq9_t_20",10.2,0.1754904,"temp_9"
9,"wq9_t_21",10.3,0.1754904,"temp_9"
9,"wq9_t_22",10.5,0.1754904,"temp_9"
9,"wq9_t_23",10.7,0.1754904,"temp_9"
9,"wq9_t_24",10.9,0.1754904,"temp_9"
9,"wq9_t_25",11.3,0.1754904,"temp_9"
9,"wq9_t_26",11.5,0.1754904,"temp_9"
9,"wq9_t_27",11.8,0.1754904,"temp_9"
9,"wq9_t_28",12.4,0.1754904,"temp_9"
9,"wq9_t_29",12.6,0.1754904,"temp_9"
9,"wq9_t_30",12.7255,0.1754904,"temp_9"
9,"wq9_t_31",12.8766,0.1754904,"temp_9"
9,"wq9_t_32",12.8,0.1754904,"temp_9"
9,"wq9_t_33",12.9457,0.1754904,"temp_9"
9,"wq9_t_34",13.0223,0.1754904,"temp_9"
9,"wq9_t_35",13.1013,0.1754904,"temp_9"
9,"wq9_t_36",13.1899,0.1754904,"temp_9"
9,"wq9_t_37",13.2,0.1754904,"temp_9"
9,"wq9_t_38",13.8,0.1754904,"temp_9"
9,"wq9_t_39",14.1,0.1754904,"temp_9"
9,"wq9_t_40",14.3,0.1754904,"temp_9"
9,"wq9_t_41",14.6,0.1754904,"temp_9"
9,"wq9_t_42",14.8,0.1754904,"temp_9"
9,"wq9_t_43",15,0.1754904,"temp_9"
9,"wq9_t_44",16.9827,0.1754904,"temp_9"
9,"wq9_t_45",15.1,0.1754904,"temp_9"
9,"wq9_t_46",18.632,0.1754904,"temp_9"
9,"wq9_t_47",15.2,0.1754904,"temp_9"
9,"wq9_t_48",15.3,0.1754904,"temp_9"
9,"wq9_t_49",15.4,0.1754904,"temp_9"
9,"wq9_t_50",15.5,0.1754904,"temp_9"
9,"wq9_t_51",15.7,0.1754904,"temp_9"
9,"wq9_t_52",15.8,0.1754904,"temp_9"
9,"wq9_t_53",15.8,0.1754904,"temp_9"
9,"wq9_t_54",12.3,0.1754904,"temp_9"
9,"wq9_t_55",13.6,0.1754904,"temp_9"
9,"wq9_t_56",13.3,0.1754904,"temp_9"
9,"wq9_t_57",5.8721,0.1754904,"temp_9"
9,"wq9_t_58",5.8,0.1754904,"temp_9"
9,"wq9_t_59",3.2,0.1754904,"temp_9"
9,"wq9_t_60",5.1,0.1754904,"temp_9"
9,"wq9_t_61",5.6,0.1754904,"temp_9"
9,"wq9_t_62",6.2,0.1754904,"temp_9"
9,"wq9_t_63",6.6,0.1754904,"temp_9"
9,"wq9_t_64",6.9276,0.1754904,"temp_9"
9,"wq9_t_65",7.0848,0.1754904,"temp_9"
9,"wq9_t_66",7.0808,0.1754904,"temp_9"
9,"wq9_t_67",8.1391,0.1754904,"temp_9"
9,"wq9_t_68",8.171,0.1754904,"temp_9"
9,"wq9_t_69",8.5287,0.1754904,"temp_9"
9,"wq9_t_70",8.8068,0.1754904,"temp_9"
9,"wq9_t_71",9.1063,0.1754904,"temp_9"
9,"wq9_t_72",9.3224,0.1754904,"temp_9"
9,"wq9_t_73",9.3321,0.1754904,"temp_9"
9,"wq9_t_74",9.501,0.1754904,"temp_9"
9,"wq9_t_75",9.6,0.1754904,"temp_9"
9,"wq9_t_76",9.6577,0.1754904,"temp_9"
9,"wq9_t_77",9.786,0.1754904,"temp_9"
9,"wq9_t_78",9.9673,0.1754904,"temp_9"
9,"wq9_t_79",10.0039,0.1754904,"temp_9"
9,"wq9_t_80",10.1344,0.1754904,"temp_9"
9,"wq9_t_81",10.2495,0.1754904,"temp_9"
9,"wq9_t_82",10.3943,0.1754904,"temp_9"
9,"wq9_t_83",10.4999,0.1754904,"temp_9"
9,"wq9_t_84",10.6298,0.1754904,"temp_9"
9,"wq9_t_85",10.6338,0.1754904,"temp_9"
9,"wq9_t_86",10.7562,0.1754904,"temp_9"
9,"wq9_t_87",10.8517,0.1754904,"temp_9"
9,"wq9_t_88",10.9393,0.1754904,"temp_9"
9,"wq9_t_89",11.0438,0.1754904,"temp_9"
9,"wq9_t_90",11.1156,0.1754904,"temp_9"
9,"wq9_t_91",11.2399,0.1754904,"temp_9"
9,"wq9_t_92",11.4164,0.1754904,"temp_9"
9,"wq9_t_93",11.4887,0.1754904,"temp_9"
9,"wq9_t_94",11.7081,0.1754904,"temp_9"
9,"wq9_t_95",11.8012,0.1754904,"temp_9"
9,"wq9_t_96",11.9169,0.1754904,"temp_9"
9,"wq9_t_97",11.6836,0.1754904,"temp_9"
9,"wq9_t_98",11.6471,0.1754904,"temp_9"
9,"wq9_t_99",11.5729,0.1754904,"temp_9"
9,"wq9_t_100",11.8044,0.1754904,"temp_9"
9,"wq9_t_101",12,0.1754904,"temp_9"
9,"wq9_t_102",11.9201,0.1754904,"temp_9"
9,"wq9_t_103",11.9162,0.1754904,"temp_9"
9,"wq9_t_104",11.7712,0.1754904,"temp_9"
9,"wq9_t_105",11.7638,0.1754904,"temp_9"
9,"wq9_t_106",11.7345,0.1754904,"temp_9"
9,"wq9_t_107",11.8747,0.1754904,"temp_9"
9,"wq9_t_108",11.9602,0.1754904,"temp_9"
9,"wq9_t_109",12.4849,0.1754904,"temp_9"
9,"wq9_t_110",12.2,0.1754904,"temp_9"
9,"wq9_t_111",12.2505,0.1754904,"temp_9"
9,"wq9_t_112",12.1695,0.1754904,"temp_9"
9,"wq9_t_113",13.3,0.1754904,"temp_9"
9,"wq9_t_114",13.0473,0.1754904,"temp_9"
9,"wq9_t_115",13.3754,0.1754904,"temp_9"
9,"wq9_t_116",13.9,0.1754904,"temp_9"
9,"wq9_t_117",13.3283,0.1754904,"temp_9"
9,"wq9_t_118",13.1904,0.1754904,"temp_9"
9,"wq9_t_119",13.1556,0.1754904,"temp_9"
9,"wq9_t_120",13.0627,0.1754904,"temp_9"
9,"wq9_t_121",13.8,0.1754904,"temp_9"
9,"wq9_t_122",13.1973,0.1754904,"temp_9"
9,"wq9_t_123",13.0269,0.1754904,"temp_9"
9,"wq9_t_124",13.4,0.1754904,"temp_9"
9,"wq9_t_125",12.9634,0.1754904,"temp_9"
9,"wq9_t_126",11.969,0.1754904,"temp_9"
9,"wq9_t_127",11.5838,0.1754904,"temp_9"
9,"wq9_t_128",11.714,0.1754904,"temp_9"
9,"wq9_t_129",9.6542,0.1754904,"temp_9"
9,"wq9_t_130",7.9,0.1754904,"temp_9"
9,"wq9_t_131",7.9741,0.1754904,"temp_9"
9,"wq9_t_132",5.3108,0.1754904,"temp_9"
9,"wq9_t_133",4.4,0.1754904,"temp_9"
9,"wq9_t_134",4.3914,0.1754904,"temp_9"
9.2,"wq9.2_t_1",6.5,0.1754904,"temp_9.2"
9.2,"wq9.2_t_2",7.9143,0.1754904,"temp_9.2"
9.2,"wq9.2_t_3",7.5,0.1754904,"temp_9.2"
9.2,"wq9.2_t_4",7.0409,0.1754904,"temp_9.2"
9.2,"wq9.2_t_5",6.8,0.1754904,"temp_9.2"
9.2,"wq9.2_t_6",8.0262,0.1754904,"temp_9.2"
9.2,"wq9.2_t_7",7.8,0.1754904,"temp_9.2"
9.2,"wq9.2_t_8",8.0004,0.1754904,"temp_9.2"
9.2,"wq9.2_t_9",8.1,0.1754904,"temp_9.2"
9.2,"wq9.2_t_10",8.9413,0.1754904,"temp_9.2"
9.2,"wq9.2_t_11",9.3533,0.1754904,"temp_9.2"
9.2,"wq9.2_t_12",9.3,0.1754904,"temp_9.2"
9.2,"wq9.2_t_13",9.5331,0.1754904,"temp_9.2"
9.2,"wq9.2_t_14",9.6671,0.1754904,"temp_9.2"
9.2,"wq9.2_t_15",9.6,0.1754904,"temp_9.2"
9.2,"wq9.2_t_16",9.7672,0.1754904,"temp_9.2"
9.2,"wq9.2_t_17",9.9536,0.1754904,"temp_9.2"
9.2,"wq9.2_t_18",9.9,0.1754904,"temp_9.2"
9.2,"wq9.2_t_19",10,0.1754904,"temp_9.2"
9.2,"wq9.2_t_20",10.2,0.1754904,"temp_9.2"
9.2,"wq9.2_t_21",10.3,0.1754904,"temp_9.2"
9.2,"wq9.2_t_22",10.5,0.1754904,"temp_9.2"
9.2,"wq9.2_t_23",10.7,0.1754904,"temp_9.2"
9.2,"wq9.2_t_24",10.9,0.1754904,"temp_9.2"
9.2,"wq9.2_t_25",11.3,0.1754904,"temp_9.2"
9.2,"wq9.2_t_26",11.5,0.1754904,"temp_9.2"
9.2,"wq9.2_t_27",11.8,0.1754904,"temp_9.2"
9.2,"wq9.2_t_28",12.4,0.1754904,"temp_9.2"
9.2,"wq9.2_t_29",12.6,0.1754904,"temp_9.2"
9.2,"wq9.2_t_30",12.7221,0.1754904,"temp_9.2"
9.2,"wq9.2_t_31",12.8747,0.1754904,"temp_9.2"
9.2,"wq9.2_t_32",12.8,0.1754904,"temp_9.2"
9.2,"wq9.2_t_33",12.9703,0.1754904,"temp_9.2"
9.2,"wq9.2_t_34",13.0193,0.1754904,"temp_9.2"
9.2,"wq9.2_t_35",13.0952,0.1754904,"temp_9.2"
9.2,"wq9.2_t_36",13.1884,0.1754904,"temp_9.2"
9.2,"wq9.2_t_37",13.2,0.1754904,"temp_9.2"
9.2,"wq9.2_t_38",13.8,0.1754904,"temp_9.2"
9.2,"wq9.2_t_39",14.1,0.1754904,"temp_9.2"
9.2,"wq9.2_t_40",14.3,0.1754904,"temp_9.2"
9.2,"wq9.2_t_41",14.6,0.1754904,"temp_9.2"
9.2,"wq9.2_t_42",14.8,0.1754904,"temp_9.2"
9.2,"wq9.2_t_43",15,0.1754904,"temp_9.2"
9.2,"wq9.2_t_44",16.9827,0.1754904,"temp_9.2"
9.2,"wq9.2_t_45",15.1,0.1754904,"temp_9.2"
9.2,"wq9.2_t_46",18.632,0.1754904,"temp_9.2"
9.2,"wq9.2_t_47",15.2,0.1754904,"temp_9.2"
9.2,"wq9.2_t_48",15.3,0.1754904,"temp_9.2"
9.2,"wq9.2_t_49",15.4,0.1754904,"temp_9.2"
9.2,"wq9.2_t_50",15.5,0.1754904,"temp_9.2"
9.2,"wq9.2_t_51",15.7,0.1754904,"temp_9.2"
9.2,"wq9.2_t_52",15.8,0.1754904,"temp_9.2"
9.2,"wq9.2_t_53",15.8,0.1754904,"temp_9.2"
9.2,"wq9.2_t_54",12.3,0.1754904,"temp_9.2"
9.2,"wq9.2_t_55",13.6,0.1754904,"temp_9.2"
9.2,"wq9.2_t_56",13.3,0.1754904,"temp_9.2"
9.2,"wq9.2_t_57",5.8736,0.1754904,"temp_9.2"
9.2,"wq9.2_t_58",5.8,0.1754904,"temp_9.2"
9.2,"wq9.2_t_59",3.2,0.1754904,"temp_9.2"
9.2,"wq9.2_t_60",5.1,0.1754904,"temp_9.2"
9.2,"wq9.2_t_61",5.6,0.1754904,"temp_9.2"
9.2,"wq9.2_t_62",6.2,0.1754904,"temp_9.2"
9.2,"wq9.2_t_63",6.6,0.1754904,"temp_9.2"
9.2,"wq9.2_t_64",6.9252,0.1754904,"temp_9.2"
9.2,"wq9.2_t_65",7.0453,0.1754904,"temp_9.2"
9.2,"wq9.2_t_66",7.071,0.1754904,"temp_9.2"
9.2,"wq9.2_t_67",8.1399,0.1754904,"temp_9.2"
9.2,"wq9.2_t_68",8.1711,0.1754904,"temp_9.2"
9.2,"wq9.2_t_69",8.5244,0.1754904,"temp_9.2"
9.2,"wq9.2_t_70",8.8081,0.1754904,"temp_9.2"
9.2,"wq9.2_t_71",9.1077,0.1754904,"temp_9.2"
9.2,"wq9.2_t_72",9.3224,0.1754904,"temp_9.2"
9.2,"wq9.2_t_73",9.3316,0.1754904,"temp_9.2"
9.2,"wq9.2_t_74",9.5007,0.1754904,"temp_9.2"
9.2,"wq9.2_t_75",9.6,0.1754904,"temp_9.2"
9.2,"wq9.2_t_76",9.6494,0.1754904,"temp_9.2"
9.2,"wq9.2_t_77",9.7672,0.1754904,"temp_9.2"
9.2,"wq9.2_t_78",9.9658,0.1754904,"temp_9.2"
9.2,"wq9.2_t_79",10.0043,0.1754904,"temp_9.2"
9.2,"wq9.2_t_80",10.132,0.1754904,"temp_9.2"
9.2,"wq9.2_t_81",10.2494,0.1754904,"temp_9.2"
9.2,"wq9.2_t_82",10.3928,0.1754904,"temp_9.2"
9.2,"wq9.2_t_83",10.4964,0.1754904,"temp_9.2"
9.2,"wq9.2_t_84",10.6306,0.1754904,"temp_9.2"
9.2,"wq9.2_t_85",10.6402,0.1754904,"temp_9.2"
9.2,"wq9.2_t_86",10.7551,0.1754904,"temp_9.2"
9.2,"wq9.2_t_87",10.8532,0.1754904,"temp_9.2"
9.2,"wq9.2_t_88",10.9293,0.1754904,"temp_9.2"
9.2,"wq9.2_t_89",11.0335,0.1754904,"temp_9.2"
9.2,"wq9.2_t_90",11.1156,0.1754904,"temp_9.2"
9.2,"wq9.2_t_91",11.2374,0.1754904,"temp_9.2"
9.2,"wq9.2_t_92",11.4163,0.1754904,"temp_9.2"
9.2,"wq9.2_t_93",11.4889,0.1754904,"temp_9.2"
9.2,"wq9.2_t_94",11.7081,0.1754904,"temp_9.2"
9.2,"wq9.2_t_95",11.7983,0.1754904,"temp_9.2"
9.2,"wq9.2_t_96",11.9123,0.1754904,"temp_9.2"
9.2,"wq9.2_t_97",11.6675,0.1754904,"temp_9.2"
9.2,"wq9.2_t_98",11.694,0.1754904,"temp_9.2"
9.2,"wq9.2_t_99",11.7885,0.1754904,"temp_9.2"
9.2,"wq9.2_t_100",11.8018,0.1754904,"temp_9.2"
9.2,"wq9.2_t_101",12,0.1754904,"temp_9.2"
9.2,"wq9.2_t_102",11.8724,0.1754904,"temp_9.2"
9.2,"wq9.2_t_103",11.8425,0.1754904,"temp_9.2"
9.2,"wq9.2_t_104",11.7359,0.1754904,"temp_9.2"
9.2,"wq9.2_t_105",11.7267,0.1754904,"temp_9.2"
9.2,"wq9.2_t_106",11.6988,0.1754904,"temp_9.2"
9.2,"wq9.2_t_107",11.9416,0.1754904,"temp_9.2"
9.2,"wq9.2_t_108",11.957,0.1754904,"temp_9.2"
9.2,"wq9.2_t_109",12.4849,0.1754904,"temp_9.2"
9.2,"wq9.2_t_110",12.2,0.1754904,"temp_9.2"
9.2,"wq9.2_t_111",12.2489,0.1754904,"temp_9.2"
9.2,"wq9.2_t_112",12.1712,0.1754904,"temp_9.2"
9.2,"wq9.2_t_113",13.3,0.1754904,"temp_9.2"
9.2,"wq9.2_t_114",12.9026,0.1754904,"temp_9.2"
9.2,"wq9.2_t_115",13.1795,0.1754904,"temp_9.2"
9.2,"wq9.2_t_116",13.9,0.1754904,"temp_9.2"
9.2,"wq9.2_t_117",13.0637,0.1754904,"temp_9.2"
9.2,"wq9.2_t_118",13.0143,0.1754904,"temp_9.2"
9.2,"wq9.2_t_119",13.1345,0.1754904,"temp_9.2"
9.2,"wq9.2_t_120",12.9274,0.1754904,"temp_9.2"
9.2,"wq9.2_t_121",13.8,0.1754904,"temp_9.2"
9.2,"wq9.2_t_122",13.0267,0.1754904,"temp_9.2"
9.2,"wq9.2_t_123",12.9678,0.1754904,"temp_9.2"
9.2,"wq9.2_t_124",13.4,0.1754904,"temp_9.2"
9.2,"wq9.2_t_125",12.9014,0.1754904,"temp_9.2"
9.2,"wq9.2_t_126",11.9695,0.1754904,"temp_9.2"
9.2,"wq9.2_t_127",11.5791,0.1754904,"temp_9.2"
9.2,"wq9.2_t_128",11.7125,0.1754904,"temp_9.2"
9.2,"wq9.2_t_129",9.6778,0.1754904,"temp_9.2"
9.2,"wq9.2_t_130",7.9,0.1754904,"temp_9.2"
9.2,"wq9.2_t_131",7.9762,0.1754904,"temp_9.2"
9.2,"wq9.2_t_132",5.3187,0.1754904,"temp_9.2"
9.2,"wq9.2_t_133",4.4,0.1754904,"temp_9.2"
9.2,"wq9.2_t_134",4.3833,0.1754904,"temp_9.2"
